MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
145.0,3.0,70.0,7000.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,5.0,5.0,7.0,1910.0,1991.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,969.0,5.0,0.0,148.0,1117.0,1.0,4.0,1.0,4.0,820.0,527.0,0.0,1347.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,1.0,1978.1134057971014,2.0,0.0,0.0,4.0,4.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,8.0,4.0,107500.0
60.0,3.0,57.0,8924.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,5.0,1998.0,1999.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,2.0,2.0,3.0,0.5,5.0,0.0,5.0,0.0,880.0,880.0,1.0,0.0,1.0,4.0,880.0,844.0,0.0,1724.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,0.0,1.0,1998.0,0.0,2.0,527.0,4.0,4.0,2.0,120.0,155.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,188000.0
20.0,3.0,69.30579531442663,12735.0,1.0,0.0,3.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,5.0,1972.0,1972.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,600.0,5.0,0.0,264.0,864.0,1.0,4.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,1980.0,2.0,2.0,576.0,4.0,4.0,2.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0,111250.0
20.0,3.0,69.30579531442663,11553.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,5.0,1968.0,1968.0,1.0,1.0,9.0,10.0,188.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,673.0,5.0,0.0,378.0,1051.0,1.0,4.0,1.0,4.0,1159.0,0.0,0.0,1159.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,1.0,1968.0,2.0,1.0,336.0,4.0,4.0,2.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,158000.0
20.0,3.0,69.30579531442663,11423.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,5.0,2001.0,2002.0,1.0,1.0,12.0,13.0,408.75,2.0,4.0,2.0,2.0,3.0,0.5,2.0,1358.0,5.0,0.0,223.0,1581.0,1.0,0.0,1.0,4.0,1601.0,0.0,0.0,1601.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,1.0,2001.0,1.0,2.0,670.0,4.0,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8.0,4.0,272000.0
20.0,3.0,85.0,14601.0,1.0,3.0,3.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,9.0,5.0,2006.0,2006.0,1.0,1.0,12.0,13.0,408.75,0.5,4.0,2.0,0.5,3.0,0.5,2.0,1260.0,5.0,0.0,578.0,1838.0,1.0,0.0,1.0,4.0,1838.0,0.0,0.0,1838.0,1.0,0.0,2.0,0.0,2.0,1.0,0.5,8.0,6.0,1.0,1.0,2006.0,0.0,3.0,765.0,4.0,4.0,2.0,270.0,68.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,276577.5
60.0,3.0,69.30579531442663,11000.0,1.0,3.0,3.0,0.0,2.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,5.0,2000.0,2000.0,1.0,1.0,12.0,13.0,72.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,969.0,969.0,1.0,0.0,1.0,4.0,997.0,1288.0,0.0,2285.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,3.0,2000.0,0.0,3.0,648.0,4.0,4.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8.0,4.0,248000.0
20.0,3.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,7.0,5.0,1998.0,1999.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,0.5,3.0,3.0,3.0,144.0,5.0,0.0,379.0,1650.0,1.0,0.0,1.0,4.0,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,1998.0,0.0,2.0,583.0,4.0,4.0,2.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,8.0,4.0,213250.0
120.0,3.0,34.0,4058.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,6.0,7.0,5.0,1998.0,1998.0,1.0,1.0,8.0,8.0,182.0,3.0,4.0,2.0,2.0,3.0,0.5,2.0,584.0,5.0,0.0,0.0,723.0,1.0,0.0,1.0,4.0,767.0,0.0,0.0,767.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,6.0,0.0,1.0,1998.0,0.0,1.0,367.0,4.0,4.0,2.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,8.0,4.0,133000.0
60.0,3.0,58.0,17104.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,5.0,2006.0,2006.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,0.5,2.0,554.0,5.0,0.0,100.0,654.0,1.0,0.0,1.0,4.0,664.0,832.0,0.0,1496.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,2006.0,1.0,2.0,426.0,4.0,4.0,2.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,8.0,4.0,179665.0
50.0,3.0,69.30579531442663,13837.0,1.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,0.0,7.0,5.0,1988.0,1988.0,1.0,1.0,6.0,6.0,178.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1002.0,5.0,0.0,0.0,1204.0,1.0,2.0,1.0,4.0,1377.0,806.0,0.0,2183.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,6.0,0.0,1.0,1988.0,2.0,3.0,786.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,8.0,4.0,229000.0
50.0,3.0,70.0,8737.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,7.0,1923.0,1950.0,1.0,1.0,3.0,14.0,0.0,3.0,4.0,0.0,2.0,3.0,3.0,4.0,300.0,5.0,0.0,765.0,1065.0,1.0,0.0,1.0,4.0,915.0,720.0,0.0,1635.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,5.0,1950.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,4.0,210000.0
85.0,3.0,54.0,7244.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,6.0,5.0,7.0,1970.0,1970.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,1.0,2.0,3.0,0.5,0.0,619.0,5.0,0.0,149.0,768.0,1.0,0.0,1.0,4.0,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,1987.0,2.0,2.0,624.0,4.0,4.0,2.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,8.0,4.0,129500.0
20.0,3.0,49.0,8235.0,1.0,0.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,7.0,1955.0,1995.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,180.0,5.0,0.0,0.0,825.0,1.0,4.0,1.0,4.0,825.0,0.0,0.0,825.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,5.0,1963.0,1.0,2.0,720.0,4.0,4.0,2.0,140.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0,125000.0
60.0,3.0,75.0,9375.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2003.0,2004.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,912.0,912.0,1.0,0.0,1.0,4.0,912.0,1182.0,0.0,2094.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,3.0,2003.0,0.0,2.0,615.0,4.0,4.0,2.0,182.0,175.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,8.0,4.0,263000.0
120.0,3.0,53.0,4043.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,6.0,6.0,1977.0,1977.0,1.0,1.0,9.0,10.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,559.0,5.0,0.0,510.0,1069.0,1.0,4.0,1.0,4.0,1069.0,0.0,0.0,1069.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,1.0,1977.0,1.0,2.0,440.0,4.0,4.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,8.0,4.0,140000.0
20.0,3.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,6.0,1957.0,1957.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,308.0,5.0,0.0,620.0,928.0,1.0,2.0,1.0,4.0,928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,1.0,1957.0,0.0,1.0,288.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0,112500.0
20.0,3.0,87.0,11146.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,8.0,5.0,2006.0,2006.0,1.0,1.0,12.0,13.0,250.0,2.0,4.0,2.0,0.5,3.0,0.5,5.0,0.0,5.0,0.0,1682.5,1709.0,1.0,0.0,1.0,4.0,1717.0,0.0,0.0,1717.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,1.0,1.0,2006.0,1.0,3.0,908.0,4.0,4.0,2.0,169.0,39.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,255500.0
20.0,3.0,67.0,8777.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,5.0,1949.0,2003.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,0.0,29.5,1.0,0.0,1.0,4.0,1126.0,0.0,0.0,1126.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,0.0,5.0,2002.0,0.0,2.0,520.0,4.0,4.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,108000.0
60.0,3.0,85.0,10625.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,7.0,5.0,2003.0,2004.0,1.0,1.0,12.0,13.0,292.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,866.0,5.0,0.0,132.0,998.0,1.0,0.0,1.0,4.0,1006.0,1040.0,0.0,2046.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,3.0,2003.0,1.0,3.0,871.0,4.0,4.0,2.0,320.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,4.0,276577.5
45.0,3.0,58.0,6380.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,6.0,1922.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,993.0,993.0,1.0,4.0,1.0,4.0,1048.0,0.0,0.0,1048.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,5.0,1922.0,2.0,1.0,280.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,8.0,4.0,113000.0
20.0,3.0,69.0,14850.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1957.0,1957.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,895.0,5.0,0.0,197.0,1092.0,1.0,4.0,1.0,4.0,1092.0,0.0,0.0,1092.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,1.0,1.0,1957.0,0.0,1.0,299.0,4.0,4.0,2.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,141000.0
50.0,3.0,60.0,11040.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,4.0,6.0,1920.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,637.0,5.0,0.0,0.0,637.0,1.0,2.0,1.0,4.0,897.0,439.0,0.0,1336.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,6.0,0.0,4.0,1994.0,2.0,1.0,570.0,4.0,4.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,8.0,4.0,108000.0
60.0,3.0,57.0,17708.0,1.0,1.0,3.0,0.0,2.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,5.0,1996.0,1997.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,604.0,5.0,0.0,125.0,729.0,1.0,0.0,1.0,4.0,729.0,717.0,0.0,1446.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1996.0,2.0,2.0,406.0,4.0,4.0,2.0,264.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,4.0,175000.0
120.0,3.0,69.30579531442663,3196.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,7.0,5.0,2003.0,2004.0,1.0,1.0,12.0,13.0,18.0,2.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,1374.0,1374.0,1.0,0.0,1.0,4.0,1557.0,0.0,0.0,1557.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,6.0,1.0,1.0,2003.0,0.0,2.0,420.0,4.0,4.0,2.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,234000.0
20.0,3.0,69.30579531442663,11341.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,6.0,1957.0,1996.0,1.0,1.0,13.0,14.0,180.0,3.0,4.0,1.0,2.0,3.0,3.0,0.0,1302.0,5.0,0.0,90.0,1392.0,1.0,4.0,1.0,4.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,5.0,6.0,1.0,5.0,1957.0,2.0,2.0,528.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8.0,4.0,121500.0
20.0,3.0,77.0,10010.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,0.0,2.0,5.0,5.0,1974.0,1975.0,1.0,1.0,6.0,6.0,0.0,3.0,4.0,1.0,2.0,3.0,0.5,0.0,1071.0,5.0,0.0,195.0,1389.0,1.0,2.0,1.0,4.0,1389.0,0.0,0.0,1389.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,1.0,1.0,1975.0,1.0,2.0,418.0,4.0,4.0,2.0,240.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,8.0,4.0,170000.0
30.0,3.0,63.0,13907.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,5.0,6.0,1940.0,1969.0,1.0,1.0,14.0,15.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,290.0,5.0,0.0,706.0,996.0,1.0,0.0,1.0,4.0,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,1.0,1978.1134057971014,2.0,0.0,0.0,4.0,4.0,2.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,108000.0
50.0,3.0,66.0,17708.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,6.0,7.0,1918.0,1950.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,1163.0,1163.0,1.0,0.0,1.0,4.0,1163.0,511.0,0.0,1674.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,6.0,1.0,5.0,1955.0,0.0,2.0,396.0,4.0,4.0,2.0,72.0,36.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,185000.0
60.0,3.0,69.30579531442663,13346.0,1.0,0.0,3.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,5.0,7.0,5.0,1992.0,2000.0,1.0,1.0,6.0,6.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,728.0,5.0,0.0,367.0,1095.0,1.0,0.0,1.0,4.0,1166.0,1129.0,0.0,2295.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,6.0,1.0,1.0,1992.0,1.0,2.0,590.0,4.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,268000.0
70.0,3.0,66.0,6858.0,1.0,3.0,3.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,5.0,6.0,4.0,1915.0,1950.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,806.0,806.0,1.0,4.0,1.0,4.0,841.0,806.0,0.0,1647.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,6.0,6.0,0.0,5.0,1920.0,2.0,1.0,216.0,4.0,4.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,8.0,4.0,128000.0
60.0,3.0,77.0,11198.0,1.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,5.0,9.0,5.0,2005.0,2007.0,1.0,1.0,12.0,13.0,245.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1122.0,1122.0,1.0,0.0,1.0,4.0,1134.0,1370.0,0.0,2504.0,0.0,0.0,2.0,1.0,4.0,1.0,0.5,10.0,6.0,1.0,3.0,2005.0,0.0,3.0,656.0,4.0,4.0,2.0,144.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0,276577.5
20.0,3.0,70.0,10171.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,2.0,7.0,5.0,2004.0,2004.0,1.0,1.0,12.0,13.0,168.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,0.0,1515.0,1517.0,1.0,0.0,1.0,4.0,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,0.0,1.0,2004.0,1.0,2.0,532.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,8.0,4.0,214000.0
50.0,3.0,79.0,12327.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,0.0,8.0,7.5,1983.0,2009.0,1.0,1.0,13.0,14.0,0.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,1441.0,5.0,0.0,55.0,1496.0,1.0,0.0,1.0,4.0,1496.0,636.0,0.0,2132.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,3.0,1983.0,0.0,2.0,612.0,4.0,4.0,2.0,349.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,8.0,4.0,276577.5
90.0,3.0,69.30579531442663,7032.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,6.0,5.0,5.0,1979.0,1979.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,943.0,5.0,0.0,0.0,943.0,1.0,4.0,1.0,4.0,943.0,0.0,0.0,943.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,2.0,5.0,1979.0,2.0,2.0,600.0,4.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,8.0,4.0,135960.0
90.0,3.0,74.0,13101.0,1.0,0.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1965.0,1965.0,1.0,1.0,6.0,6.0,108.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,231.0,5.0,0.0,1497.0,1728.0,1.0,4.0,1.0,4.0,1728.0,0.0,0.0,1728.0,0.0,0.0,2.0,0.0,4.5,1.0,3.0,10.0,6.0,0.0,5.0,1987.0,2.0,2.0,576.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,8.0,4.0,142600.0
20.0,3.0,60.0,7332.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1959.0,1959.0,1.0,1.0,14.0,15.0,207.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,414.0,5.0,0.0,450.0,864.0,1.0,0.0,1.0,4.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,6.0,0.0,1.0,1959.0,2.0,1.0,288.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,120000.0
60.0,3.0,83.0,13159.0,1.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,5.0,7.0,5.0,2009.0,2009.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,2.0,0.5,3.0,0.5,5.0,0.0,5.0,0.0,846.0,846.0,1.0,2.0,1.0,4.0,846.0,846.0,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,0.0,1.0,2009.0,1.0,2.0,650.0,4.0,4.0,2.0,208.0,114.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,224500.0
80.0,3.0,76.0,9967.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,7.0,7.0,5.0,2000.0,2000.0,1.0,1.0,12.0,13.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,384.0,384.0,1.0,0.0,1.0,4.0,774.0,656.0,0.0,1430.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,8.0,6.0,1.0,3.0,2000.0,1.0,2.0,400.0,4.0,4.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,8.0,4.0,170000.0
80.0,3.0,70.0,10500.0,1.0,3.0,3.0,0.0,2.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,7.0,1971.0,2005.0,1.0,1.0,8.0,1.0,82.0,3.0,4.0,1.0,3.0,3.0,0.5,0.0,349.0,5.0,0.0,23.0,372.0,1.0,4.0,1.0,4.0,576.0,533.0,0.0,1109.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,3.0,1971.0,2.0,1.0,288.0,4.0,4.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,8.0,4.0,139000.0
50.0,3.0,80.0,8480.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,5.0,5.0,1947.0,1950.0,1.0,1.0,8.0,8.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,442.0,5.0,0.0,390.0,832.0,1.0,4.0,1.0,4.0,832.0,384.0,0.0,1216.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,5.0,1947.0,2.0,1.0,336.0,4.0,4.0,2.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,8.0,4.0,118500.0
50.0,3.0,52.0,6292.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,7.0,7.0,1928.0,1950.0,1.0,1.0,13.0,14.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,861.0,861.0,1.0,2.0,1.0,4.0,877.0,600.0,0.0,1477.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,5.0,1928.0,2.0,1.0,216.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,8.0,4.0,145000.0
80.0,3.0,96.0,11777.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,7.0,5.0,6.0,1966.0,1966.0,1.0,1.0,12.0,13.0,97.0,3.0,4.0,1.0,3.0,3.0,0.5,3.0,328.0,5.0,0.0,285.0,1164.0,1.0,0.0,1.0,4.0,1320.0,0.0,0.0,1320.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,1966.0,1.0,2.0,564.0,4.0,4.0,2.0,160.0,68.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,8.0,4.0,164500.0
145.0,3.0,34.0,3604.0,1.0,3.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,689.0,689.0,1.0,0.0,1.0,4.0,703.0,689.0,0.0,1392.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,0.0,5.0,2007.0,2.0,2.0,540.0,4.0,4.0,2.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,8.0,4.0,146000.0
